niv,siruta,name,postal,jud,sirsup,tip,med,regiune,nuts
3,151371,DEALU,727642,33,151344,23,3,1,RO215
3,151380,POIANA,727643,33,151344,23,3,1,RO215
3,151406,SLOBOZIA,727644,33,151344,23,3,1,RO215
3,151415,STÂNCA,727646,33,151344,23,3,1,RO215
3,151424,STÂNCUŢA,727647,33,151344,23,3,1,RO215
3,151399,ŞERBĂNEŞTI,727648,33,151344,23,3,1,RO215
1,341,JUDEŢUL TELEORMAN,,34,1,40,0,3,RO317
2,151790,MUNICIPIUL ALEXANDRIA,,34,341,1,1,3,RO317
3,151807,ALEXANDRIA,140002,34,151790,9,1,3,RO317
2,151870,MUNICIPIUL ROŞIORI DE VEDE,,34,341,4,1,3,RO317
3,151889,ROSIORI DE VEDE,145100,34,151870,9,1,3,RO317
2,151683,MUNICIPIUL TURNU MĂGURELE,,34,341,4,1,3,RO317
3,151692,TURNU MĂGURELE,145200,34,151683,9,1,3,RO317
2,151905,ORAŞ VIDELE,,34,341,2,1,3,RO317
3,151914,VIDELE,145300,34,151905,17,1,3,RO317
3,151923,COŞOAIA,145301,34,151905,19,1,3,RO317
2,151978,ORAŞ ZIMNICEA,,34,341,2,1,3,RO317
3,151987,ZIMNICEA,145400,34,151978,17,1,3,RO317
2,151996,BALACI,,34,341,3,3,3,RO317
3,152001,BALACI,147005,34,151996,22,3,3,RO317
3,152010,BURDENI,147006,34,151996,23,3,3,RO317
3,152029,TECUCI,147007,34,151996,23,3,3,RO317
2,152038,BĂBĂIŢA,,34,341,3,3,3,RO317
3,152047,BĂBĂIŢA,147010,34,152038,22,3,3,RO317
3,152074,MERIŞANI,147013,34,152038,23,3,3,RO317
2,155083,BECIU,,34,341,3,3,3,RO317
3,153641,BECIU,147257,34,155083,22,3,3,RO317
3,153650,BÂRSEŞTII DE JOS,147256,34,155083,23,3,3,RO317
3,153687,SMÂRDAN,147261,34,155083,23,3,3,RO317
2,155092,BEUCA,,34,341,3,3,3,RO317
3,152813,BEUCA,147121,34,155092,22,3,3,RO317
3,152840,PLOPI,147124,34,155092,23,3,3,RO317
2,152083,BLEJEŞTI,,34,341,3,3,3,RO317
3,152092,BLEJEŞTI,147015,34,152083,22,3,3,RO317
3,152109,BACIU,147016,34,152083,23,3,3,RO317
3,152118,SERICU,147017,34,152083,23,3,3,RO317
2,152127,BOGDANA,,34,341,3,3,3,RO317
3,152136,BOGDANA,147020,34,152127,22,3,3,RO317
3,152145,BROŞTEANCA,147021,34,152127,23,3,3,RO317
3,152154,ULMENI,147022,34,152127,23,3,3,RO317
3,152163,URLUIU,147023,34,152127,23,3,3,RO317
2,152172,BOTOROAGA,,34,341,3,3,3,RO317
3,152181,BOTOROAGA,147025,34,152172,22,3,3,RO317
3,152190,CĂLUGARU,147026,34,152172,23,3,3,RO317
3,152207,TÂRNAVA,147027,34,152172,23,3,3,RO317
3,152216,TUNARI,147028,34,152172,23,3,3,RO317
3,152225,VALEA CIREŞULUI,147029,34,152172,23,3,3,RO317
2,152234,BRAGADIRU,,34,341,3,3,3,RO317
3,152243,BRAGADIRU,147030,34,152234,22,3,3,RO317
2,152252,BRÂNCENI,,34,341,3,3,3,RO317
3,152261,BRÂNCENI,147035,34,152252,22,3,3,RO317
2,152270,BUJORENI,,34,341,3,3,3,RO317
3,152289,BUJORENI,147040,34,152270,22,3,3,RO317
3,152298,DĂRVAŞ,147041,34,152270,23,3,3,RO317
3,152305,PRUNARU,147042,34,152270,23,3,3,RO317
2,152314,BUJORU,,34,341,3,3,3,RO317
3,152323,BUJORU,147045,34,152314,22,3,3,RO317
2,152332,BUZESCU,,34,341,3,3,3,RO317
3,152341,BUZESCU,147050,34,152332,22,3,3,RO317
2,152350,CĂLINEŞTI,,34,341,3,3,3,RO317
3,152369,CĂLINEŞTI,147055,34,152350,22,3,3,RO317
3,152378,ANTONEŞTI,147056,34,152350,23,3,3,RO317
3,152387,COPĂCEANCA,147057,34,152350,23,3,3,RO317
3,152396,LICURICIU,147058,34,152350,23,3,3,RO317
3,152403,MARIŢA,147059,34,152350,23,3,3,RO317
2,152412,CĂLMĂŢUIU,,34,341,3,3,3,RO317
3,152421,CĂLMĂŢUIU,147060,34,152412,22,3,3,RO317
3,152430,BUJORU,147061,34,152412,23,3,3,RO317
3,152449,CARAVANEŢI,147062,34,152412,23,3,3,RO317
3,152458,NICOLAE BĂLCESCU,147063,34,152412,23,3,3,RO317
2,152467,CĂLMĂŢUIU DE SUS,,34,341,3,3,3,RO317
3,152476,CĂLMĂŢUIU DE SUS,147065,34,152467,22,3,3,RO317
3,152485,BĂCĂLEŞTI,147066,34,152467,23,3,3,RO317
3,152494,IONAŞCU,147067,34,152467,23,3,3,RO317
2,152500,CERVENIA,,34,341,3,3,3,RO317
3,152519,CERVENIA,147070,34,152500,22,3,3,RO317
2,152528,CIOLĂNEŞTI,,34,341,3,3,3,RO317
3,152537,CIOLĂNEŞTII DIN DEAL,147077,34,152528,22,3,3,RO317
3,152546,BALDOVINEŞTI,147076,34,152528,23,3,3,RO317
3,152555,CIOLĂNEŞTII DIN VALE,147078,34,152528,23,3,3,RO317
2,151709,CIUPERCENI,,34,341,3,3,3,RO317
3,151718,CIUPERCENI,147080,34,151709,22,3,3,RO317
3,151727,POIANA,147081,34,151709,23,3,3,RO317
2,152564,CONŢEŞTI,,34,341,3,3,3,RO317
3,152573,CONŢEŞTI,147085,34,152564,22,3,3,RO317
2,152582,COSMEŞTI,,34,341,3,3,3,RO317
3,152591,COSMEŞTI,147090,34,152582,22,3,3,RO317
3,152608,CIUPERCENI,147091,34,152582,23,3,3,RO317
2,152617,CRÂNGENI,,34,341,3,3,3,RO317
3,152626,CRÂNGENI,147095,34,152617,22,3,3,RO317
3,152635,BALTA SĂRATĂ,147096,34,152617,23,3,3,RO317
3,152644,DOROBANŢU,147097,34,152617,23,3,3,RO317
3,152653,STEJARU,147098,34,152617,23,3,3,RO317
2,152662,CRÂNGU,,34,341,3,3,3,RO317
3,152671,CRÂNGU,147100,34,152662,22,3,3,RO317
3,152706,SECARA,147103,34,152662,23,3,3,RO317
2,151932,CREVENICU,,34,341,3,3,3,RO317
3,151941,CREVENICU,147105,34,151932,22,3,3,RO317
3,151950,RĂDULEŞTI,147106,34,151932,23,3,3,RO317
2,152724,DIDEŞTI,,34,341,3,3,3,RO317
3,152733,DIDEŞTI,147110,34,152724,22,3,3,RO317
3,152742,ÎNSURĂŢEI,147111,34,152724,23,3,3,RO317
3,152751,SATU NOU,147112,34,152724,23,3,3,RO317
2,152760,DOBROTEŞTI,,34,341,3,3,3,RO317
3,152779,DOBROTEŞTI,147115,34,152760,22,3,3,RO317
3,152788,MERIŞANI,147116,34,152760,23,3,3,RO317
2,155109,DRACEA,,34,341,3,3,3,RO317
3,152680,DRACEA,147101,34,155109,22,3,3,RO317
3,152699,FLORICA,147102,34,155109,23,3,3,RO317
3,152715,ZLATA,147104,34,155109,23,3,3,RO317
2,152797,DRĂCŞENEI,,34,341,3,3,3,RO317
3,152804,DRĂCŞENEI,147120,34,152797,22,3,3,RO317
3,152822,DRĂCŞANI,147122,34,152797,23,3,3,RO317
3,152831,ODOBEASCA,147123,34,152797,23,3,3,RO317
3,152859,SATUL VECHI,147126,34,152797,23,3,3,RO317
2,152868,DRĂGĂNEŞTI DE VEDE,,34,341,3,3,3,RO317
3,152877,DRĂGĂNEŞTI DE VEDE,147130,34,152868,22,3,3,RO317
3,152886,MĂGURA CU LILIAC,147131,34,152868,23,3,3,RO317
3,152895,VĂCĂREŞTI,147132,34,152868,23,3,3,RO317
2,152902,DRĂGĂNEŞTI-VLAŞCA,,34,341,3,3,3,RO317
3,152911,DRĂGĂNEŞTI-VLAŞCA,147135,34,152902,22,3,3,RO317
3,152920,COMOARA,147136,34,152902,23,3,3,RO317
3,152939,VĂCENI,147137,34,152902,23,3,3,RO317
2,155118,FÂNTÂNELE,,34,341,3,3,3,RO317
3,154488,FÂNTÂNELE,147371,34,155118,22,3,3,RO317
2,155127,FRĂSINET,,34,341,3,3,3,RO317
3,152065,FRĂSINET,147012,34,155127,22,3,3,RO317
3,152056,CLĂNIŢA,147011,34,155127,23,3,3,RO317
2,152993,FRUMOASA,,34,341,3,3,3,RO317
3,153008,FRUMOASA,147140,34,152993,22,3,3,RO317
3,153017,PĂULEASCA,147141,34,152993,23,3,3,RO317
2,152948,FURCULEŞTI,,34,341,3,3,3,RO317
3,152957,FURCULEŞTI,147145,34,152948,22,3,3,RO317
3,152966,MOŞTENI,147146,34,152948,23,3,3,RO317
3,152975,SPĂTĂREI,147147,34,152948,23,3,3,RO317
3,152984,VOIEVODA,147148,34,152948,23,3,3,RO317
2,153026,GĂLĂTENI,,34,341,3,3,3,RO317
3,153035,GĂLĂTENI,147150,34,153026,22,3,3,RO317
3,153044,BÂSCOVENI,147151,34,153026,23,3,3,RO317
3,153053,GRĂDIŞTEANCA,147152,34,153026,23,3,3,RO317
2,153062,GRATIA,,34,341,3,3,3,RO317
3,153071,GRATIA,147155,34,153062,22,3,3,RO317
3,153080,CIURARI-DEAL,147156,34,153062,23,3,3,RO317
3,153099,DRĂGHINEŞTI,147157,34,153062,23,3,3,RO317
2,151736,ISLAZ,,34,341,3,3,3,RO317
3,151745,ISLAZ,147160,34,151736,22,3,3,RO317
3,151754,MOLDOVENI,147161,34,151736,23,3,3,RO317
2,153106,IZVOARELE,,34,341,3,3,3,RO317
3,153115,IZVOARELE,147165,34,153106,22,3,3,RO317
2,153124,LISA,,34,341,3,3,3,RO317
3,153133,LISA,147170,34,153124,22,3,3,RO317
3,153142,VÂNĂTORI,147171,34,153124,23,3,3,RO317
2,151763,LIŢA,,34,341,3,3,3,RO317
3,151772,LIŢA,147175,34,151763,22,3,3,RO317
2,153151,LUNCA,,34,341,3,3,3,RO317
3,153160,LUNCA,147180,34,153151,22,3,3,RO317
3,153188,PRUNDU,147182,34,153151,23,3,3,RO317
2,153204,MAVRODIN,,34,341,3,3,3,RO317
3,153213,MAVRODIN,147185,34,153204,22,3,3,RO317
2,153240,MĂGURA,,34,341,3,3,3,RO317
3,153259,MĂGURA,147190,34,153240,22,3,3,RO317
3,153268,GURUIENI,147191,34,153240,23,3,3,RO317
2,153277,MĂLDĂENI,,34,341,3,3,3,RO317
3,153286,MĂLDĂENI,147195,34,153277,22,3,3,RO317
2,153339,MÂRZĂNEŞTI,,34,341,3,3,3,RO317
3,153348,MÂRZĂNEŞTI,147200,34,153339,22,3,3,RO317
3,153357,CERNETU,147201,34,153339,23,3,3,RO317
3,153366,TELEORMANU,147202,34,153339,23,3,3,RO317
3,153375,VALEA PĂRULUI,147203,34,153339,23,3,3,RO317
2,153295,MERENI,,34,341,3,3,3,RO317
3,153302,MERENII DE JOS,147206,34,153295,22,3,3,RO317
3,153311,MERENII DE SUS,147207,34,153295,23,3,3,RO317
3,153320,ŞTEFENI,147208,34,153295,23,3,3,RO317
2,153384,MOŞTENI,,34,341,3,3,3,RO317
3,153393,MOŞTENI,147210,34,153384,22,3,3,RO317
2,151816,NANOV,,34,341,3,3,3,RO317
3,151825,NANOV,147215,34,151816,22,3,3,RO317
2,153400,NĂSTURELU,,34,341,3,3,3,RO317
3,153419,NĂSTURELU,147220,34,153400,22,3,3,RO317
3,153428,ZIMNICELE,147221,34,153400,23,3,3,RO317
2,153437,NECŞEŞTI,,34,341,3,3,3,RO317
3,153446,NECŞEŞTI,147225,34,153437,22,3,3,RO317
3,153455,BELCIUG,147226,34,153437,23,3,3,RO317
3,153464,GÂRDEŞTI,147227,34,153437,23,3,3,RO317
2,154996,NENCIULEŞTI,,34,341,3,3,3,RO317
3,153222,NENCIULEŞTI,147186,34,154996,22,3,3,RO317
3,153231,PĂRU ROTUND,147187,34,154996,23,3,3,RO317
2,153473,OLTENI,,34,341,3,3,3,RO317
3,153482,OLTENI,147230,34,153473,22,3,3,RO317
3,153491,PERII BROŞTENI,147231,34,153473,23,3,3,RO317
2,153507,ORBEASCA,,34,341,3,3,3,RO317
3,153516,ORBEASCA DE JOS,147237,34,153507,22,3,3,RO317
3,153525,LĂCENI,147236,34,153507,23,3,3,RO317
3,153534,ORBEASCA DE SUS,147238,34,153507,23,3,3,RO317
2,153543,PERETU,,34,341,3,3,3,RO317
3,153552,PERETU,147240,34,153543,22,3,3,RO317
2,153561,PIATRA,,34,341,3,3,3,RO317
3,153570,PIATRA,147245,34,153561,22,3,3,RO317
2,153589,PIETROŞANI,,34,341,3,3,3,RO317
3,153598,PIETROŞANI,147250,34,153589,22,3,3,RO317
2,153623,PLOPII-SLĂVITEŞTI,,34,341,3,3,3,RO317
3,153632,PLOPII-SLĂVITEŞTI,147255,34,153623,22,3,3,RO317
